time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.9165866209538,1.2123572407480503,20.32123305561791,0.009150911480860557,0.07389630685908077,0.0,0.23238635511749856,0.8863078434155515,5.351026964325865,0.06216657824316607,0.06157703325614868,0.0,423.8692971345799,424.05136156645966,423.715449197952,425.1099878654743
3.2400000000000024,0.9290926681030431,1.2656946843333918,20.643657541895482,0.012888400601045014,0.0777081333036076,0.0,0.18415255579295003,0.8919599281109911,5.396195334286637,0.06254002271899034,0.06717440920393851,0.0,446.42704437631113,446.8865152000451,446.7355899678778,446.76881732588095
3.3000000000000025,0.938439233407197,1.3194766114761283,20.97124219616791,0.016549849322696986,0.08166345743684644,0.0,0.12703156555417644,0.9011589394175477,5.522633013929297,0.05780712671470183,0.0632931168271575,0.0,472.7077534828764,472.41145767984034,471.84590088697746,471.48273742371975
3.3600000000000025,0.9445663263450571,1.3738287832118579,21.302882503835573,0.02057741278947134,0.08570407053878526,0.0,0.076868634201392,0.9109182212318707,5.531940295381247,0.08119714433695849,0.07441068290441279,0.0,436.8978643497956,437.82742486485404,436.15734965514974,438.1101184232921
3.4200000000000026,0.9475854193325149,1.4288498262289768,21.63535782260065,0.025639097333926664,0.0896569981179125,0.0,0.02339529250139867,0.9235654444625303,5.550407010838379,0.09003515015531335,0.0374558327967481,0.0,441.95527936839034,438.9012096144474,440.04837558266337,440.78536366484155
3.4800000000000026,0.9473726306151385,1.4847124842565995,21.968489314233704,0.03083536653335095,0.09252516799834254,0.0,-0.03070459636757998,0.9389914304485988,5.553887642311782,0.07867233281789665,0.06303778629755895,0.0,434.4682957080633,436.60960567930806,436.8401068126864,435.8976952965153
3.5400000000000027,0.9437807255721175,1.5416182900034665,22.302670255088824,0.035427218355081,0.09602240090964465,0.0,-0.0893377691485692,0.9582921164251058,5.585242408114969,0.07186435050786952,0.046515912795860856,0.0,445.8453321260037,444.49546145591756,445.237781172338,444.684952989007
3.6000000000000028,0.9368298984380221,1.5996841670336164,22.636455085102074,0.03965336195890856,0.09924195663746982,0.0,-0.14261157616415004,0.9775882290243354,5.541059150888478,0.06741510619502948,0.0650719021381222,0.0,420.7620307034297,422.36774826669387,420.5959616608175,420.2144657989192
3.660000000000003,0.9257731839099904,1.659321702678523,22.976092311797757,0.044663401022281946,0.1037132829450984,0.0,-0.2263356753661786,1.0108464763973155,5.7788870185178025,0.1043119760213293,0.08874410323201201,0.0,505.785834309993,507.49152430499043,504.98121769124367,507.6404902391709
3.720000000000003,0.9098983157455471,1.7209474596011696,23.326930506502084,0.05072115070000027,0.10887823592151413,0.0,-0.3033067636492315,1.0439727028444623,5.914877806690055,0.09324961593034023,0.08014739875355906,0.0,480.23420974813763,479.5870641840872,480.2374946148881,479.4054624991162
3.780000000000003,0.8899822627292125,1.7843676706319538,23.679685972077937,0.05651292257044638,0.11391944956578737,0.0,-0.3609704488385431,1.0704868441064441,5.843884311757284,0.10238866346979988,0.09081322189567738,0.0,415.26409004965365,416.2051058665113,416.58041916816643,417.38755367731073
3.840000000000003,0.8660259646160124,1.8497203629625023,24.032504373603082,0.06300447508121643,0.11931951000486407,0.0,-0.43804925983886395,1.1085285131248155,5.916189890496744,0.11780970057892926,0.08832620403766328,0.0,461.98276513517976,461.7930243128348,461.5255636447471,462.75100127519323
